ประเภทสัตว์,size,น้ำหนัก (กก.),อายุ (ปี),อายุ (เดือน),ชื่อของผลิตภัณฑ์,ชนิดของอาหาร,ประเภทอาหาร,ปริมาณอาหาร (กก.),งบประมาณ (บาท),ปริมาณที่กิน (g)/วัน,ปริมาณที่กิน (g)/ครั้ง,ความถี่,สัดส่วนของสารอาหารต่อ 100 กรัม (Protein),สัดส่วนของสารอาหารต่อ 100 กรัม (Fat),สัดส่วนของสารอาหารต่อ 100 กรัม (Fiber),สัดส่วนของสารอาหารต่อ 100 กรัม (Calcium),สัดส่วนของสารอาหารต่อ 100 กรัม (Ash),สัดส่วนของสารอาหารต่อ 100 กรัม (Phosphorus),สัดส่วนของสารอาหารต่อ 100 กรัม (Omega-6 fatty acids),สัดส่วนของสารอาหารต่อ 100 กรัม (Moisture)
หมา,เล็ก,2,1,0,โปรแพลนสุนัข สูตรสุนัขโต​ พันธุ์เล็กและพันธุ์ตุ๊กตา สูตรไก่,เม็ด,ชะลอความเสื่อมของร่างกาย,12,"2,749.00",60,30,2,27% - 30%,15% - 18%,2% - 3%,1.0% - 1.5%,7% - 8%,0.8% - 1.2%,1.5% - 2.0%,10%
หมา,เล็ก,3,1,0,โปรแพลนสุนัข สูตรสุนัขโต​ พันธุ์เล็กและพันธุ์ตุ๊กตา สูตรไก่,เม็ด,ชะลอความเสื่อมของร่างกาย,12,"2,749.00",78,39,2,27% - 30%,15% - 18%,2% - 3%,1.0% - 1.5%,7% - 8%,0.8% - 1.2%,1.5% - 2.0%,10%
หมา,เล็ก,4,1,0,โปรแพลนสุนัข สูตรสุนัขโต​ พันธุ์เล็กและพันธุ์ตุ๊กตา สูตรไก่,เม็ด,ชะลอความเสื่อมของร่างกาย,12,"2,749.00",95,47.5,2,27% - 30%,15% - 18%,2% - 3%,1.0% - 1.5%,7% - 8%,0.8% - 1.2%,1.5% - 2.0%,10%
หมา,เล็ก,5,1,0,โปรแพลนสุนัข สูตรสุนัขโต​ พันธุ์เล็กและพันธุ์ตุ๊กตา สูตรไก่,เม็ด,ชะลอความเสื่อมของร่างกาย,12,"2,749.00",110,55,2,27% - 30%,15% - 18%,2% - 3%,1.0% - 1.5%,7% - 8%,0.8% - 1.2%,1.5% - 2.0%,10%
หมา,เล็ก,6,1,0,โปรแพลนสุนัข สูตรสุนัขโต​ พันธุ์เล็กและพันธุ์ตุ๊กตา สูตรไก่,เม็ด,ชะลอความเสื่อมของร่างกาย,12,"2,749.00",125,62.5,2,27% - 30%,15% - 18%,2% - 3%,1.0% - 1.5%,7% - 8%,0.8% - 1.2%,1.5% - 2.0%,10%
หมา,เล็ก,7,1,0,โปรแพลนสุนัข สูตรสุนัขโต​ พันธุ์เล็กและพันธุ์ตุ๊กตา สูตรไก่,เม็ด,ชะลอความเสื่อมของร่างกาย,12,"2,749.00",138,69,2,27% - 30%,15% - 18%,2% - 3%,1.0% - 1.5%,7% - 8%,0.8% - 1.2%,1.5% - 2.0%,10%
หมา,เล็ก,8,1,0,โปรแพลนสุนัข สูตรสุนัขโต​ พันธุ์เล็กและพันธุ์ตุ๊กตา สูตรไก่,เม็ด,ชะลอความเสื่อมของร่างกาย,12,"2,749.00",151,75.5,2,27% - 30%,15% - 18%,2% - 3%,1.0% - 1.5%,7% - 8%,0.8% - 1.2%,1.5% - 2.0%,10%
หมา,เล็ก,9,1,0,โปรแพลนสุนัข สูตรสุนัขโต​ พันธุ์เล็กและพันธุ์ตุ๊กตา สูตรไก่,เม็ด,ชะลอความเสื่อมของร่างกาย,12,"2,749.00",164,82,2,27% - 30%,15% - 18%,2% - 3%,1.0% - 1.5%,7% - 8%,0.8% - 1.2%,1.5% - 2.0%,10%
หมา,เล็ก,10,1,0,โปรแพลนสุนัข สูตรสุนัขโต​ พันธุ์เล็กและพันธุ์ตุ๊กตา สูตรไก่,เม็ด,ชะลอความเสื่อมของร่างกาย,12,"2,749.00",176,88,2,27% - 30%,15% - 18%,2% - 3%,1.0% - 1.5%,7% - 8%,0.8% - 1.2%,1.5% - 2.0%,10%
หมา,เล็ก,1,1,0,โปรแพลนสุนัข สูตรสุนัขโต​ พันธุ์เล็กและพันธุ์ตุ๊กตา สูตรไก่,เม็ด,บำรุงการทำงานของหัวใจ,12,"2,749.00",38,19,2,27% - 30%,15% - 18%,2% - 3%,1.0% - 1.5%,7% - 8%,0.8% - 1.2%,1.5% - 2.0%,10%
หมา,เล็ก,2,1,0,โปรแพลนสุนัข สูตรสุนัขโต​ พันธุ์เล็กและพันธุ์ตุ๊กตา สูตรไก่,เม็ด,บำรุงการทำงานของหัวใจ,12,"2,749.00",60,30,2,27% - 30%,15% - 18%,2% - 3%,1.0% - 1.5%,7% - 8%,0.8% - 1.2%,1.5% - 2.0%,10%
หมา,เล็ก,3,1,0,โปรแพลนสุนัข สูตรสุนัขโต​ พันธุ์เล็กและพันธุ์ตุ๊กตา สูตรไก่,เม็ด,บำรุงการทำงานของหัวใจ,12,"2,749.00",78,39,2,27% - 30%,15% - 18%,2% - 3%,1.0% - 1.5%,7% - 8%,0.8% - 1.2%,1.5% - 2.0%,10%
หมา,เล็ก,4,1,0,โปรแพลนสุนัข สูตรสุนัขโต​ พันธุ์เล็กและพันธุ์ตุ๊กตา สูตรไก่,เม็ด,บำรุงการทำงานของหัวใจ,12,"2,749.00",95,47.5,2,27% - 30%,15% - 18%,2% - 3%,1.0% - 1.5%,7% - 8%,0.8% - 1.2%,1.5% - 2.0%,10%
หมา,เล็ก,5,1,0,โปรแพลนสุนัข สูตรสุนัขโต​ พันธุ์เล็กและพันธุ์ตุ๊กตา สูตรไก่,เม็ด,บำรุงการทำงานของหัวใจ,12,"2,749.00",110,55,2,27% - 30%,15% - 18%,2% - 3%,1.0% - 1.5%,7% - 8%,0.8% - 1.2%,1.5% - 2.0%,10%
หมา,เล็ก,6,1,0,โปรแพลนสุนัข สูตรสุนัขโต​ พันธุ์เล็กและพันธุ์ตุ๊กตา สูตรไก่,เม็ด,บำรุงการทำงานของหัวใจ,12,"2,749.00",125,62.5,2,27% - 30%,15% - 18%,2% - 3%,1.0% - 1.5%,7% - 8%,0.8% - 1.2%,1.5% - 2.0%,10%
หมา,เล็ก,7,1,0,โปรแพลนสุนัข สูตรสุนัขโต​ พันธุ์เล็กและพันธุ์ตุ๊กตา สูตรไก่,เม็ด,บำรุงการทำงานของหัวใจ,12,"2,749.00",138,69,2,27% - 30%,15% - 18%,2% - 3%,1.0% - 1.5%,7% - 8%,0.8% - 1.2%,1.5% - 2.0%,10%
หมา,เล็ก,8,1,0,โปรแพลนสุนัข สูตรสุนัขโต​ พันธุ์เล็กและพันธุ์ตุ๊กตา สูตรไก่,เม็ด,บำรุงการทำงานของหัวใจ,12,"2,749.00",151,75.5,2,27% - 30%,15% - 18%,2% - 3%,1.0% - 1.5%,7% - 8%,0.8% - 1.2%,1.5% - 2.0%,10%
หมา,เล็ก,9,1,0,โปรแพลนสุนัข สูตรสุนัขโต​ พันธุ์เล็กและพันธุ์ตุ๊กตา สูตรไก่,เม็ด,บำรุงการทำงานของหัวใจ,12,"2,749.00",164,82,2,27% - 30%,15% - 18%,2% - 3%,1.0% - 1.5%,7% - 8%,0.8% - 1.2%,1.5% - 2.0%,10%
หมา,เล็ก,10,1,0,โปรแพลนสุนัข สูตรสุนัขโต​ พันธุ์เล็กและพันธุ์ตุ๊กตา สูตรไก่,เม็ด,บำรุงการทำงานของหัวใจ,12,"2,749.00",176,88,2,27% - 30%,15% - 18%,2% - 3%,1.0% - 1.5%,7% - 8%,0.8% - 1.2%,1.5% - 2.0%,10%
หมา,เล็ก,1,1,0,โปรแพลนสุนัข สูตรสุนัขโต​ พันธุ์เล็กและพันธุ์ตุ๊กตา สูตรไก่,เม็ด,ขัดฟันและลดกลิ่นปาก,12,"2,749.00",38,19,2,27% - 30%,15% - 18%,2% - 3%,1.0% - 1.5%,7% - 8%,0.8% - 1.2%,1.5% - 2.0%,10%
หมา,เล็ก,2,1,0,โปรแพลนสุนัข สูตรสุนัขโต​ พันธุ์เล็กและพันธุ์ตุ๊กตา สูตรไก่,เม็ด,ขัดฟันและลดกลิ่นปาก,12,"2,749.00",60,30,2,27% - 30%,15% - 18%,2% - 3%,1.0% - 1.5%,7% - 8%,0.8% - 1.2%,1.5% - 2.0%,10%
หมา,เล็ก,3,1,0,โปรแพลนสุนัข สูตรสุนัขโต​ พันธุ์เล็กและพันธุ์ตุ๊กตา สูตรไก่,เม็ด,ขัดฟันและลดกลิ่นปาก,12,"2,749.00",78,39,2,27% - 30%,15% - 18%,2% - 3%,1.0% - 1.5%,7% - 8%,0.8% - 1.2%,1.5% - 2.0%,10%
หมา,เล็ก,4,1,0,โปรแพลนสุนัข สูตรสุนัขโต​ พันธุ์เล็กและพันธุ์ตุ๊กตา สูตรไก่,เม็ด,ขัดฟันและลดกลิ่นปาก,12,"2,749.00",95,47.5,2,27% - 30%,15% - 18%,2% - 3%,1.0% - 1.5%,7% - 8%,0.8% - 1.2%,1.5% - 2.0%,10%
หมา,เล็ก,5,1,0,โปรแพลนสุนัข สูตรสุนัขโต​ พันธุ์เล็กและพันธุ์ตุ๊กตา สูตรไก่,เม็ด,ขัดฟันและลดกลิ่นปาก,12,"2,749.00",110,55,2,27% - 30%,15% - 18%,2% - 3%,1.0% - 1.5%,7% - 8%,0.8% - 1.2%,1.5% - 2.0%,10%
หมา,เล็ก,6,1,0,โปรแพลนสุนัข สูตรสุนัขโต​ พันธุ์เล็กและพันธุ์ตุ๊กตา สูตรไก่,เม็ด,ขัดฟันและลดกลิ่นปาก,12,"2,749.00",125,62.5,2,27% - 30%,15% - 18%,2% - 3%,1.0% - 1.5%,7% - 8%,0.8% - 1.2%,1.5% - 2.0%,10%
หมา,เล็ก,7,1,0,โปรแพลนสุนัข สูตรสุนัขโต​ พันธุ์เล็กและพันธุ์ตุ๊กตา สูตรไก่,เม็ด,ขัดฟันและลดกลิ่นปาก,12,"2,749.00",138,69,2,27% - 30%,15% - 18%,2% - 3%,1.0% - 1.5%,7% - 8%,0.8% - 1.2%,1.5% - 2.0%,10%
หมา,เล็ก,8,1,0,โปรแพลนสุนัข สูตรสุนัขโต​ พันธุ์เล็กและพันธุ์ตุ๊กตา สูตรไก่,เม็ด,ขัดฟันและลดกลิ่นปาก,12,"2,749.00",151,75.5,2,27% - 30%,15% - 18%,2% - 3%,1.0% - 1.5%,7% - 8%,0.8% - 1.2%,1.5% - 2.0%,10%
หมา,เล็ก,9,1,0,โปรแพลนสุนัข สูตรสุนัขโต​ พันธุ์เล็กและพันธุ์ตุ๊กตา สูตรไก่,เม็ด,ขัดฟันและลดกลิ่นปาก,12,"2,749.00",164,82,2,27% - 30%,15% - 18%,2% - 3%,1.0% - 1.5%,7% - 8%,0.8% - 1.2%,1.5% - 2.0%,10%
หมา,เล็ก,10,1,0,โปรแพลนสุนัข สูตรสุนัขโต​ พันธุ์เล็กและพันธุ์ตุ๊กตา สูตรไก่,เม็ด,ขัดฟันและลดกลิ่นปาก,12,"2,749.00",176,88,2,27% - 30%,15% - 18%,2% - 3%,1.0% - 1.5%,7% - 8%,0.8% - 1.2%,1.5% - 2.0%,10%
หมา,เล็ก,1,1,0,โปรแพลนสุนัข สูตรสุนัขโต​ พันธุ์เล็กและพันธุ์ตุ๊กตา สูตรไก่,เม็ด,รักษาสมดุลระบบทางเดินอาหาร,12,"2,749.00",38,19,2,27% - 30%,15% - 18%,2% - 3%,1.0% - 1.5%,7% - 8%,0.8% - 1.2%,1.5% - 2.0%,10%
หมา,เล็ก,2,1,0,โปรแพลนสุนัข สูตรสุนัขโต​ พันธุ์เล็กและพันธุ์ตุ๊กตา สูตรไก่,เม็ด,รักษาสมดุลระบบทางเดินอาหาร,12,"2,749.00",60,30,2,27% - 30%,15% - 18%,2% - 3%,1.0% - 1.5%,7% - 8%,0.8% - 1.2%,1.5% - 2.0%,10%
หมา,เล็ก,3,1,0,โปรแพลนสุนัข สูตรสุนัขโต​ พันธุ์เล็กและพันธุ์ตุ๊กตา สูตรไก่,เม็ด,รักษาสมดุลระบบทางเดินอาหาร,12,"2,749.00",78,39,2,27% - 30%,15% - 18%,2% - 3%,1.0% - 1.5%,7% - 8%,0.8% - 1.2%,1.5% - 2.0%,10%
หมา,เล็ก,4,1,0,โปรแพลนสุนัข สูตรสุนัขโต​ พันธุ์เล็กและพันธุ์ตุ๊กตา สูตรไก่,เม็ด,รักษาสมดุลระบบทางเดินอาหาร,12,"2,749.00",95,47.5,2,27% - 30%,15% - 18%,2% - 3%,1.0% - 1.5%,7% - 8%,0.8% - 1.2%,1.5% - 2.0%,10%
หมา,เล็ก,5,1,0,โปรแพลนสุนัข สูตรสุนัขโต​ พันธุ์เล็กและพันธุ์ตุ๊กตา สูตรไก่,เม็ด,รักษาสมดุลระบบทางเดินอาหาร,12,"2,749.00",110,55,2,27% - 30%,15% - 18%,2% - 3%,1.0% - 1.5%,7% - 8%,0.8% - 1.2%,1.5% - 2.0%,10%
หมา,เล็ก,6,1,0,โปรแพลนสุนัข สูตรสุนัขโต​ พันธุ์เล็กและพันธุ์ตุ๊กตา สูตรไก่,เม็ด,รักษาสมดุลระบบทางเดินอาหาร,12,"2,749.00",125,62.5,2,27% - 30%,15% - 18%,2% - 3%,1.0% - 1.5%,7% - 8%,0.8% - 1.2%,1.5% - 2.0%,10%
หมา,เล็ก,7,1,0,โปรแพลนสุนัข สูตรสุนัขโต​ พันธุ์เล็กและพันธุ์ตุ๊กตา สูตรไก่,เม็ด,รักษาสมดุลระบบทางเดินอาหาร,12,"2,749.00",138,69,2,27% - 30%,15% - 18%,2% - 3%,1.0% - 1.5%,7% - 8%,0.8% - 1.2%,1.5% - 2.0%,10%
หมา,เล็ก,8,1,0,โปรแพลนสุนัข สูตรสุนัขโต​ พันธุ์เล็กและพันธุ์ตุ๊กตา สูตรไก่,เม็ด,รักษาสมดุลระบบทางเดินอาหาร,12,"2,749.00",151,75.5,2,27% - 30%,15% - 18%,2% - 3%,1.0% - 1.5%,7% - 8%,0.8% - 1.2%,1.5% - 2.0%,10%
หมา,เล็ก,9,1,0,โปรแพลนสุนัข สูตรสุนัขโต​ พันธุ์เล็กและพันธุ์ตุ๊กตา สูตรไก่,เม็ด,รักษาสมดุลระบบทางเดินอาหาร,12,"2,749.00",164,82,2,27% - 30%,15% - 18%,2% - 3%,1.0% - 1.5%,7% - 8%,0.8% - 1.2%,1.5% - 2.0%,10%
หมา,เล็ก,10,1,0,โปรแพลนสุนัข สูตรสุนัขโต​ พันธุ์เล็กและพันธุ์ตุ๊กตา สูตรไก่,เม็ด,รักษาสมดุลระบบทางเดินอาหาร,12,"2,749.00",176,88,2,27% - 30%,15% - 18%,2% - 3%,1.0% - 1.5%,7% - 8%,0.8% - 1.2%,1.5% - 2.0%,10%
หมา,กลาง,10,1,0,โปรแพลนสุนัข สูตรสุนัขโต​ พันธุ์กลาง สูตรไก่,เม็ด,ช่วยชะลอความเสื่อมของร่างกาย,2.5,680,180,90,2,25% - 28%,12% - 16%,2% - 3%,1.0% - 1.2%,6% - 8%,0.8% - 1.0%,1.5% - 2.0%,10%
หมา,กลาง,12,1,0,โปรแพลนสุนัข สูตรสุนัขโต​ พันธุ์กลาง สูตรไก่,เม็ด,ช่วยชะลอความเสื่อมของร่างกาย,2.5,680,203,101.5,2,25% - 28%,12% - 16%,2% - 3%,1.0% - 1.2%,6% - 8%,0.8% - 1.0%,1.5% - 2.0%,10%
หมา,กลาง,14,1,0,โปรแพลนสุนัข สูตรสุนัขโต​ พันธุ์กลาง สูตรไก่,เม็ด,ช่วยชะลอความเสื่อมของร่างกาย,2.5,680,226,113,2,25% - 28%,12% - 16%,2% - 3%,1.0% - 1.2%,6% - 8%,0.8% - 1.0%,1.5% - 2.0%,10%
หมา,กลาง,16,1,0,โปรแพลนสุนัข สูตรสุนัขโต​ พันธุ์กลาง สูตรไก่,เม็ด,ช่วยชะลอความเสื่อมของร่างกาย,2.5,680,247,123.5,2,25% - 28%,12% - 16%,2% - 3%,1.0% - 1.2%,6% - 8%,0.8% - 1.0%,1.5% - 2.0%,10%
หมา,กลาง,19,1,0,โปรแพลนสุนัข สูตรสุนัขโต​ พันธุ์กลาง สูตรไก่,เม็ด,ช่วยชะลอความเสื่อมของร่างกาย,2.5,680,277,198.5,2,25% - 28%,12% - 16%,2% - 3%,1.0% - 1.2%,6% - 8%,0.8% - 1.0%,1.5% - 2.0%,10%
หมา,กลาง,22,1,0,โปรแพลนสุนัข สูตรสุนัขโต​ พันธุ์กลาง สูตรไก่,เม็ด,ช่วยชะลอความเสื่อมของร่างกาย,2.5,680,305,152.5,2,25% - 28%,12% - 16%,2% - 3%,1.0% - 1.2%,6% - 8%,0.8% - 1.0%,1.5% - 2.0%,10%
